datapublished,name,description,provider,url,,,,
2019-03-23T10:29:00.0000000Z,"In Modi’s Kashi, a challenger from Kashmir: Meet Sajad Noorabadi, who wants to defeat PM in LS polls","Varanasi, the VIP constituency of Uttar Pradesh, will see an interesting battle in the upcoming Lok Sabha <b>elections</b>. Sajad Noorabadi, a <b>political</b> activist from ... is witnessing a spike in violence and <b>protests</b>. “In case no party gives me a ticket ...","[{'name': 'Newsnation', '_type': 'Organization'}]",https://www.newsnation.in/election/lok-sabha-election-2019/in-modis-kashi-a-challenger-from-kashmir-meet-sajad-noorabadi-who-wants-to-defeat-pm-in-lok-sabha-polls-article-217987.html,,,,
2019-03-24T06:53:00.0000000Z,Normal life affected in Kashmir due to strike by separatists against JKLF ban,"Srinagar: Normal life was affected in Kashmir Sunday due to a strike called by the Joint Resistance Leadership (JRL), an amalgam of separatist groups, to <b>protest</b> against ... and “<b>political</b> vendetta”. “The Government of <b>India</b>’s decision of banning ...","[{'name': 'news.statetimes.in', '_type': 'Organization'}]",http://news.statetimes.in/normal-life-affected-in-kashmir-due-to-strike-by-separatists-against-jklf-ban/,,,,
2019-03-24T06:30:00.0000000Z,Where were the Chowkidaars? A Muslim family attacked in Gurgaon found they had none,The horrific attack was captured on camera by a desperate relative. (Photo: via <b>India</b> Today) The trigger to this was apparently a minor altercation on playing cricket in a nearby ground. The graphic and brutal act was caught on camera. A video clip ...,"[{'name': 'DailyO', '_type': 'Organization'}]",https://www.dailyo.in/politics/muslim-family-attacked-in-gurgaon-where-were-the-chowkidaars-lok-sabha-election-2019/story/1/30030.html,,,,
2019-03-23T11:52:00.0000000Z,Rein Them in,"The <b>Election</b> Commission has sought ... received a letter from the <b>Election</b> Commission of <b>India</b> (EC) seeking action against them for advertising themselves as having “expertise in registration of <b>political</b> parties with the EC”. In its complaint, the ...","[{'name': 'indialegallive.com', '_type': 'Organization'}]",http://www.indialegallive.com/top-news-of-the-day/legal-eye-articles/rein-them-in-62247,,,,
2019-03-24T06:14:00.0000000Z,"Lok Sabha <b>elections</b> 2019: Amit Shah, Yogi Adityanath to kick off BJP&#39;s campaign in Uttar Pradesh today",The Bharatiya Janata Party (BJP) will kick off its <b>election</b> campaign for the 2019 Lok Sabha polls with ‘Vijay Sankalp’ (victory pledge) rallies in majority of the 80 Lok Sabha constituencies of Uttar Pradesh though the party will focus majorly on ...,"[{'name': 'Yahoo! India News', '_type': 'Organization'}]",https://in.news.yahoo.com/lok-sabha-elections-2019-amit-060216794.html,,,,
2019-03-23T11:54:00.0000000Z,Lok Sabha <b>elections</b>: The alliance game,"It was punchier, and more importantly, centred on Modi, the BJP’s face for the <b>elections</b>. The slogan came in handy as <b>Indian</b> Air Force jets pounded ... the electoral battle is gaining control of the <b>political</b> discourse, the other and perhaps more ...","[{'name': 'The Week', '_type': 'Organization'}]",https://www.theweek.in/theweek/current/2019/03/21/lok-sabha-elections-the-alliance-game.html,,,,
2019-03-24T06:49:00.0000000Z,Lok Sabha <b>elections</b>: SP chief Akhilesh Yadav to contest from Azamgarh,"Samajwadi Party (SP) chief Akhilesh Yadav will contest the Lok Sabha <b>elections</b> from Azamgarh, Uttar Pradesh. Mulayam Singh Yadav, the father of Akhilesh is the sitting MP from Azamgarh. The party also named Azam Khan as its candidate from Rampur.","[{'name': 'Tehelka', '_type': 'Organization'}]",http://tehelka.com/lok-sabha-elections-sp-chief-akhilesh-yadav-to-contest-from-azamgarh/,,,,
2019-03-24T06:28:00.0000000Z,"Lok Sabha 2019: BJP to kick start <b>election</b> campaign today, will hold Vijay Sankalp Sabhas in 480 constituencies","For the upcoming 17th Lok Sabha <b>elections</b>, all parties have pulled up their socks and are set to face fierce contest. To woo the voters and tell their vision for the next 5 years, in power, BJP will launch its <b>election</b> campaign today. The saffron party is ...","[{'name': 'NewsX', '_type': 'Organization'}]",https://www.newsx.com/national/lok-sabha-2019-bjp-election-campaign-sankalp-sabhas-543-constituencies,,,,
2019-03-24T05:46:00.0000000Z,<b>India</b>-US have convergence of views in economic vision: Ambassador Shringla,"The most recent <b>political</b> level engagement at the bilateral Commercial ... for their investment and for them to forge mutually beneficial relations with <b>Indian</b> <b>business</b>,&quot; Shringla noted. &quot;As vibrant democracies, <b>India</b> and the US share many common values ...","[{'name': 'Economic Times', '_type': 'Organization'}]",https://economictimes.indiatimes.com/news/politics-and-nation/india-us-have-convergence-of-views-in-economic-vision-ambassador-shringla/articleshow/68543663.cms,,,,
2019-03-24T03:57:00.0000000Z,How Modi changed <b>India</b>’s strategic fortunes,"Recognising, however, the <b>political</b> changes in the Arab world ... but his government appears unable to respond nimbly. Between <b>India</b>’s labyrinthine bureaucracy, its still inhospitable <b>business</b> environment and its nervousness about China, <b>India</b> could ...","[{'name': 'Economic Times', '_type': 'Organization'}]",https://economictimes.indiatimes.com/news/politics-and-nation/how-modi-changed-indias-strategic-fortunes/articleshow/68539699.cms,,,,
2019-03-24T01:57:00.0000000Z,Quality over quantity in <b>politics</b> and government,"On the one hand, there is Donald Trump with his <b>business</b>-friendly policies and opposition to ... have been ambitious acts of vision,” she said. Cynicism abounds in <b>Indian</b> <b>politics</b>. Politicians cynically put personal careers before principles, abandoning ...","[{'name': 'Hindustan Times', '_type': 'Organization'}]",https://www.hindustantimes.com/columns/quality-over-quantity-in-politics-and-government/story-t4lrK937FdufL4SN9IDhDL.html,,,,
2019-03-24T04:10:00.0000000Z,<b>Political</b> hues bathe festival of colours in Guwahati,"&quot;In north <b>India</b>, they are selling such pichkaris with faces of different <b>political</b> leaders ... sellers could as well be inspiring a similar <b>business</b> strategy for the local festival.","[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/city/guwahati/political-hues-bathe-festival-of-colours-in-guwahati/articleshow/68534344.cms,,,,
2019-03-24T03:56:00.0000000Z,Jet crisis to Fortis feud: How <b>India</b>&#39;s crony capitalist edifice is creaking,"A smug, entitled <b>business</b> class driven by greed ... ownership and expropriation by insiders whose <b>political</b> connections get them bank loans. A bank-dominated financial system hasn’t just saddled <b>India</b> with more than $200 billion in bad loans; it ...","[{'name': 'Business Standard', '_type': 'Organization'}]",https://www.business-standard.com/article/companies/jet-crisis-to-fortis-feud-how-india-s-crony-capitalist-edifice-is-creaking-119032400069_1.html,,,,
2019-03-23T19:19:00.0000000Z,<b>Politics</b> of <b>political</b> families,"The President of <b>India</b> nominates an additional two members from the ... and local <b>political</b> parties have emerged into the <b>political</b> field taking <b>politics</b> as a profession, <b>business</b> and a lucrative career and well respected social status.","[{'name': 'Daily Excelsior', '_type': 'Organization'}]",http://www.dailyexcelsior.com/politics-of-political-families/,,,,
2019-03-24T03:44:00.0000000Z,"<b>Indian</b> envoy: Convergence of views between <b>India</b> and US on international issues, economy",He received an overwhelming welcome from the US Congress and the <b>business</b> ... <b>political</b> level engagement held at the bilateral Commercial Dialogue in Delhi last month also took note that annual bilateral trade in goods and services between the US and <b>India</b> ...,"[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/current/world/indian-envoy-convergence-of-views-between-india-and-us-on-international-issues-economy/story/330293.html,,,,
2019-03-24T05:47:00.0000000Z,<b>India</b>&#39;s envoy to US says there&#39;s convergence of views between both nations,He received an overwhelming welcome from the US Congress and the <b>business</b> ... <b>political</b> level engagement held at the bilateral Commercial Dialogue in Delhi last month also took note that annual bilateral trade in goods and services between the US and <b>India</b> ...,"[{'name': 'Oneindia', '_type': 'Organization'}]",https://www.oneindia.com/international/india-s-envoy-us-says-there-s-convergence-views-between-both-nations-2868433.html,,,,
2019-03-24T06:58:00.0000000Z,&#39;Election tourism&#39; is here as foreigners get to experience <b>India</b>&#39;s biggest festival of democracy,"The tourists who had visited the state in 2014 mainly comprised of students, researchers, media professionals, <b>political</b> analysts and those who wanted to understand how elections in <b>India</b> are conducted on such a massive scale, said Manish Sharma ...","[{'name': 'The Week', '_type': 'Organization'}]",https://www.theweek.in/wire-updates/business/2019/03/24/eln11-poll-tourism.html,,,,
2019-03-24T05:46:00.0000000Z,<b>India</b>&#39;s trade deficit narrows as exports rise 2.44% in February,"<b>India</b>&#39;s merchandise exports rose to $26.67 billion in February from $26.03 per cent in the year-ago month mainly on account of higher shipments in sectors such as pharmaceutical, engineering and electronics. Imports declined by 5.4 per cent to $36.26 ...","[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/current/economy-politics/india-trade-deficit-narrows-as-exports-grow-in-february/story/328126.html,,,,
2019-03-24T06:22:00.0000000Z,Why AAP is not a suitable alternative for <b>India</b>,"At that meeting I outlined the need for liberal reforms and encouraged him to join <b>politics</b>. IAC was not, in my view, the answer to <b>India</b>’s systemic problems. As part of our conversation I ...","[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/blogs/seeing-the-invisible/why-aap-is-not-a-suitable-alternative-for-india/,,,,
2019-03-24T02:35:00.0000000Z,"Why <b>India</b> needs to emulate Oscar Romero as untruth, injustice, divisiveness &quot;gain ground&quot;","<b>India</b> and the rest of the world desperately need to emulate Oscar Romero. Untruth and injustice, divisiveness and discrimination gains more ground in many countries. Several <b>political</b>, <b>business</b> and even so-called ‘religious’ leaders use hate ...","[{'name': 'Counterview', '_type': 'Organization'}]",https://www.counterview.net/2019/03/why-india-needs-to-emulate-oscar-romero.html,,,,
2019-03-24T00:10:00.0000000Z,<b>Political</b> merchandise hit markets ahead of LS polls,"Ahead of the Lok Sabha elections, markets in various parts of <b>India</b> are flooded with diverse kinds of <b>political</b> merchandise ... (This story has not been edited by <b>Business</b> Standard staff and is auto-generated from a syndicated feed.)","[{'name': 'Business Standard', '_type': 'Organization'}]",https://www.business-standard.com/article/news-ani/political-merchandise-hit-markets-ahead-of-ls-polls-119032400061_1.html,,,,
2019-03-24T03:38:00.0000000Z,"Convergence of views between <b>India</b> and US on international issues, economy: <b>Indian</b> envoy",He received an overwhelming welcome from the US Congress and the <b>business</b> ... <b>political</b> level engagement held at the bilateral Commercial Dialogue in Delhi last month also took note that annual bilateral trade in goods and services between the US and <b>India</b> ...,"[{'name': 'moneycontrol.com', '_type': 'Organization'}]",https://www.moneycontrol.com/news/trade-2/convergence-of-views-between-india-and-us-on-international-issues-economy-indian-envoy-3688121.html,,,,
2019-03-23T11:57:00.0000000Z,What the United States can learn from the evolution of the <b>Indian</b> Constitution,The histories of the US and <b>Indian</b> constitutions show two related <b>political</b> and legal systems ... the court answered by reasserting the needs of the “<b>business</b> class” and the “haves”.,"[{'name': 'Scroll', '_type': 'Organization'}]",https://scroll.in/article/917049/what-the-united-states-can-learn-from-the-evolution-of-the-indian-constitution,,,,
2019-03-24T00:22:00.0000000Z,Animal spirits of <b>Indian</b> economy waver in election season uncertainty,"Economic growth slowed to 6.6 percent in the quarter to December as <b>political</b> uncertainty ahead ... of the slowdown may have prompted the <b>Indian</b> unit of Suzuki Motor Corp. to cut production in March, the <b>Business</b> Standard newspaper reported Monday.","[{'name': 'https//theprint.in', '_type': 'Organization'}]",https://theprint.in/economy/animal-spirits-of-indian-economy-waver-in-election-season-uncertainty/208161/,,,,
2019-03-23T11:08:00.0000000Z,"GSP withdrawal not to hit <b>Indian</b> exports much, but US firms may look for options, says veteran economist","The GSP withdrawal is expected to raise costs for the American firms and hinder strengthening of the Indo-US relations, Bhaskar Chakravorti, professor and dean of global <b>business</b> ... US <b>political</b> establishment has an incoherent foreign policy and <b>India</b> ...","[{'name': 'The Financial Express', '_type': 'Organization'}]",https://www.financialexpress.com/economy/gsp-withdrawal-not-to-hit-indian-exports-much-but-us-firms-may-look-for-options-says-veteran-economist/1524114/,,,,
